,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Stopa zwrotu,Stopa otwarcie-zamkniecie,Stopa zamkniecie-otwarcie
214,2022-11-08,26.65,26.74,26.25,26.68,2013097.0,0.0018758212215819192,0.0011250704355694197,-0.03937064943064428
215,2022-11-09,26.68,27.27,26.51,26.77,2552530.0,0.00336763648483851,0.00336763648483851,-0.0044927069204079295
216,2022-11-10,26.5,27.73,26.15,27.6,4410643.0,0.030533915190843253,0.040671039730928005,-0.03390155167568176
217,2022-11-14,27.61,28.96,27.61,28.62,5406956.0,0.03629000140520011,0.03592774818624145,-0.07696104113612812
218,2022-11-15,28.71,29.5,28.4,29.45,4060104.0,0.028588135969290995,0.025448415964623106,-0.06451588415553244
219,2022-11-16,29.0,29.24,28.1,28.61,4075361.0,-0.02893760303557702,-0.013539522924455483,0.003489187070953914
220,2022-11-17,28.73,28.78,27.34,27.88,4573749.0,-0.025846721169695552,-0.030032287098875177,0.039386244094151035
221,2022-11-18,27.8,28.36,27.4,28.06,3391546.0,0.006435488781991516,0.009309053977723192,0.02359679831688366
222,2022-11-21,28.06,28.2,27.56,27.86,2943119.0,-0.0071531063226548675,-0.0071531063226548675,-0.0021559476550683243
223,2022-11-22,27.73,28.43,27.53,28.15,1977572.0,0.010355386234039532,0.01503249495801251,-0.0032022799113846645
224,2022-11-23,28.2,28.48,28.02,28.07,1650098.0,-0.002845964211908303,-0.004620587570276946,-0.012186530746104207
225,2022-11-24,28.11,28.96,28.07,28.87,1833641.0,0.028101603301052602,0.026677608756402904,-0.023481015730775656
226,2022-11-25,28.78,29.03,28.53,28.86,1671831.0,-0.0003464403291189022,0.002775851886502867,-0.026331168427284002
227,2022-11-28,28.66,29.14,28.5,28.59,3142064.0,-0.00939954701150425,-0.0024454160658051727,0.006623695125001383
228,2022-11-29,28.64,28.79,28.02,28.35,1979819.0,-0.008429976160459152,-0.01017731191868343,0.010875392226264324
229,2022-11-30,28.5,28.76,28.15,28.35,4507786.0,0.0,-0.005277057100843585,0.01017731191868343
230,2022-12-01,28.8,29.73,28.7,29.67,4693215.0,0.04550940412896942,0.0297610471608305,-0.04023234702812584
231,2022-12-02,29.6,29.74,28.64,28.87,4625127.0,-0.027333440627887118,-0.02497136765517105,-0.0024276065329433827
232,2022-12-05,29.07,29.74,28.9,29.35,1987750.0,0.01648955259926188,0.009585831703320835,0.00848181505590917
233,2022-12-06,29.22,29.29,28.65,28.85,2506974.0,-0.017182553319996963,-0.012743413368444756,0.0075967216166761276
234,2022-12-07,28.75,28.99,28.52,28.73,1885853.0,-0.004168119962910222,-0.0006958942521611,0.016911533331354978
235,2022-12-08,28.63,28.66,28.06,28.14,1736511.0,-0.020749821304955063,-0.017263067423780587,0.021445715557116163
236,2022-12-09,28.38,28.59,28.14,28.59,1314654.0,0.015864954647977214,0.007372334602323782,0.001398112775803373
237,2022-12-12,28.51,29.05,28.16,29.0,1898500.0,0.014238823652253707,0.01704092706189364,-0.02161115825457749
238,2022-12-13,29.0,30.08,28.79,29.44,3029902.0,0.015058463874201511,0.015058463874201511,-0.03209939093609515
239,2022-12-14,29.6,29.64,29.22,29.49,2149414.0,0.0016969289665089704,-0.0037231385028300146,-0.01675539284071048
240,2022-12-15,29.18,29.4,28.8,29.23,3094618.0,-0.008855643704030136,0.001712036028514774,0.01257878220686015
241,2022-12-16,29.0,29.04,28.66,28.91,6260545.0,-0.011008023094899677,-0.003108273958219332,0.009295987066384903
242,2022-12-19,28.86,29.31,28.8,29.1,1661354.0,0.006550618149192111,0.008281620831722236,-0.003442344190972779
243,2022-12-20,28.93,29.51,28.8,29.51,1104175.0,0.01399101477740139,0.019850069966804718,-0.022272635609123625
244,2022-12-21,29.51,30.45,29.26,30.42,2837308.0,0.030371097876298325,0.030371097876298325,-0.05022116784310304
245,2022-12-22,30.45,30.75,30.08,30.27,1873663.0,-0.0049431637975194676,-0.005928871122278689,-0.025427934078778858
246,2022-12-23,30.27,30.28,29.71,29.97,1142303.0,-0.009960241705055495,-0.009960241705055495,0.015889112827334184
247,2022-12-27,30.1,30.27,29.69,29.7,740745.0,-0.009049835519917782,-0.013378125946176045,0.019010077224973276
248,2022-12-28,29.69,30.08,29.55,29.94,1474954.0,0.008048333182828493,0.008385090215814017,0.005329792763347552
249,2022-12-29,29.98,30.55,29.85,30.55,1389849.0,0.02016930662612193,0.018834192943152583,-0.028554396841935947
250,2022-12-30,30.4,30.54,30.19,30.29,1420447.0,-0.008547060578458332,-0.0036249833730299663,-0.010287132364694251
251,2023-01-02,30.5,30.89,30.23,30.27,566681.0,-0.0006605020055188149,-0.007569560579738788,0.004285485378548781
252,2023-01-03,30.3,32.18,30.29,31.76,3677275.0,0.048050513345307966,0.0470599238636118,-0.04048095276556918
253,2023-01-04,31.81,32.83,31.72,32.67,3850196.0,0.028249589234043526,0.026676519851926095,-0.07530951309765532
254,2023-01-05,32.53,33.41,32.19,33.19,5045444.0,0.015791400118904342,0.020085885246623025,-0.04246791997083044
255,2023-01-09,33.5,34.5,33.5,34.43,3856027.0,0.03667965161854925,0.02738283851941148,-0.05676553686517227
256,2023-01-10,34.18,35.19,33.77,35.0,4931941.0,0.016419784138981264,0.023707383801968795,-0.04380262265839274
257,2023-01-11,35.0,35.44,34.35,34.45,5663558.0,-0.015839064029745664,-0.015839064029745664,-0.007868319772223131
258,2023-01-12,34.67,36.05,34.67,35.58,6115511.0,0.03227468477802109,0.02590892254075694,-0.016435620748275426
259,2023-01-13,35.6,35.76,34.38,35.32,3720611.0,-0.007334306501929788,-0.007896262122225828,-0.018574616038827152
260,2023-01-16,35.3,36.13,34.67,35.82,5125957.0,0.014057020896806716,0.014623432693314786,-0.006160758774580888
261,2023-01-17,35.6,35.75,34.48,34.64,4067224.0,-0.03349731293833136,-0.02733655416375047,0.018873880245016572
262,2023-01-18,34.64,34.77,33.74,34.13,5955303.0,-0.01483232077561869,-0.01483232077561869,0.04216887493936916
263,2023-01-19,34.0,34.33,33.41,33.9,6672665.0,-0.006761748532211342,-0.0029455102297570868,0.021594069307830033
264,2023-01-20,34.0,34.07,33.5,33.88,2073902.0,-0.0005901446025506907,-0.0035356548323077774,0.0035356548323077774
265,2023-01-23,34.1,34.4,33.82,34.05,3949156.0,0.005005162811667407,-0.0014673516939498477,-0.00146950797935963
266,2023-01-24,34.2,34.41,33.28,33.98,2908403.0,-0.002057916351735134,-0.006453527824773708,0.0035252680456849816
267,2023-01-25,32.71,32.95,32.1,32.62,7822639.0,-0.040846519050918406,-0.002755244357425024,0.047300046875692114
268,2023-01-26,32.98,33.09,32.21,32.63,3146399.0,0.0003065134123616531,-0.010669206526223274,0.002448730945063371
269,2023-01-27,32.89,32.96,32.18,32.22,2602101.0,-0.01264473285640122,-0.02058128245213764,0.023313939382624493
270,2023-01-30,32.2,32.2,31.36,31.53,2894198.0,-0.02164790419185847,-0.02102697899339301,0.04222918664399611
271,2023-01-31,31.4,32.39,31.23,32.16,3985848.0,0.0197839707537959,0.023915551396557877,0.0012430082395971098
272,2023-02-01,32.2,32.33,31.71,32.16,3319063.0,0.0,-0.0012430082395971098,-0.023915551396557877
273,2023-02-02,32.4,32.68,32.04,32.35,4419740.0,0.005890576636144118,-0.0015444018513739444,-0.004647568396547008
274,2023-02-03,32.46,33.02,32.23,32.72,2771479.0,0.011372490787636469,0.007977949648100946,-0.009828088936262525
275,2023-02-06,32.57,32.58,31.74,31.84,2267171.0,-0.027263150758364052,-0.022668258311960177,0.019285201110263106
276,2023-02-07,31.86,32.18,31.65,31.81,2297211.0,-0.0009426552151294842,-0.0015705987208498584,0.02361091352708966
277,2023-02-08,32.06,32.43,31.96,32.25,2492123.0,0.013737337480729028,0.005908896060374591,-0.01216673875987917
278,2023-02-09,32.42,33.23,32.32,32.8,2446496.0,0.016910472148316202,0.011652999082567561,-0.022819368208690793
279,2023-02-10,32.6,32.73,32.1,32.13,3044669.0,-0.02063834226233041,-0.01452211524489444,0.00898534317976285
280,2023-02-13,32.36,32.44,31.94,32.3,2229733.0,0.005277057100843585,-0.00185586196167975,0.009245058144050855
281,2023-02-14,32.49,33.1,32.24,32.74,2652265.0,0.013530341714377947,0.007665222261979743,-0.011674479752698197
282,2023-02-15,32.6,33.37,32.49,33.04,4025475.0,0.009121376709788187,0.013406660280115279,-0.01678659897176793
283,2023-02-16,33.11,33.69,30.66,32.36,7536227.0,-0.020795856462486384,-0.022912259368863985,0.007389196182371105
284,2023-02-17,32.02,32.34,31.8,31.92,4132126.0,-0.01369031960868261,-0.003127934986960401,0.036602578977546596
285,2023-02-20,31.9,32.0,31.08,31.35,2681664.0,-0.018018505502678472,-0.017391742711869274,0.021146440489638874
286,2023-02-21,31.2,31.35,30.34,30.73,3470664.0,-0.019974890936536482,-0.015178718673043434,0.037366633648405756
287,2023-02-22,30.7,30.7,29.86,30.04,3417577.0,-0.022709549246459293,-0.021732827697217516,0.03788826791950273
288,2023-02-23,30.02,30.72,29.99,30.56,2893901.0,0.017162137402385813,0.017828138093003876,0.004570690294831703
289,2023-02-24,30.73,31.07,30.45,30.6,1734632.0,0.0013080446600155504,-0.0042393671840579294,-0.019136182753019426
290,2023-02-27,30.8,30.8,30.26,30.56,1475570.0,-0.0013080446600155504,-0.007822725681209342,0.00554741184407348
291,2023-02-28,30.57,31.35,30.38,31.08,3401497.0,0.016872561201127123,0.016545389596703597,-0.009049835519917782
292,2023-03-01,31.36,31.57,31.06,31.35,1240424.0,0.00864974157948284,-0.00031892840327740757,-0.025195131176186436
293,2023-03-02,31.08,31.2,30.4,30.53,1932705.0,-0.026504460332143154,-0.017854718752660315,0.02682338873542056
294,2023-03-03,30.5,31.1,30.5,30.97,1682985.0,0.01430918723832475,0.015292310371745277,0.003545531514335565
295,2023-03-06,31.1,31.65,31.03,31.6,1866027.0,0.020138126607755158,0.015949301407677918,-0.035430436979500435
296,2023-03-07,31.5,31.88,30.92,30.99,2011068.0,-0.019492548793209608,-0.016322974031930393,0.0035432473855316893
297,2023-03-08,30.98,31.18,30.72,31.1,1436535.0,0.0035432473855316893,0.003865984196465888,0.012779726646398704
298,2023-03-09,31.13,31.13,30.5,30.5,1132275.0,-0.019481135571822517,-0.020445300840150615,0.015615151375356628
299,2023-03-10,30.03,30.24,29.62,29.78,3209044.0,-0.023889656357503064,-0.008359854739376171,0.04433495719765368
300,2023-03-13,30.03,30.09,28.61,28.91,4779884.0,-0.029649471227608082,-0.03800932596698425,0.03800932596698425
301,2023-03-14,28.74,29.16,28.38,28.83,3710846.0,-0.0027710443779440652,0.0031266309994317787,0.04078037034492832
302,2023-03-15,29.0,29.19,27.5,27.97,3716618.0,-0.030284004436442302,-0.0361633227726057,0.027157373437010524
303,2023-03-16,28.2,28.41,26.6,27.2,6504885.0,-0.027915533911917034,-0.03610500464211652,0.06407885668452273
304,2023-03-17,27.4,27.9,26.07,26.46,7553224.0,-0.027582814615141782,-0.03490885470721494,0.0636878192572583
305,2023-03-20,26.14,26.94,24.83,26.76,6687615.0,0.011274076573218217,0.023441527063952083,0.023634778133996726
306,2023-03-21,27.2,28.08,26.88,27.98,4979626.0,0.04458173397730736,0.028272995935383793,-0.06802326104125944
307,2023-03-22,28.1,28.42,27.48,27.56,3638720.0,-0.015124523091877506,-0.019404130194242253,-0.013148472843506287
308,2023-03-23,27.48,27.6,26.84,27.4,1760311.0,-0.0058224327514331264,-0.002915453960123937,0.02522656294567538
309,2023-03-24,27.1,27.25,26.2,26.72,2970485.0,-0.025130664725579788,-0.01412137921721035,0.028046118685703725
310,2023-03-27,27.06,27.25,26.64,27.07,2003466.0,0.013013754957765133,0.0003694808835681407,0.0011076242594452168
311,2023-03-28,27.2,27.69,27.02,27.2,1807206.0,0.004790869675741494,0.0,-0.005160350559309634
312,2023-03-29,27.4,28.16,27.14,28.05,2571898.0,0.03077165866675413,0.02344561857468097,-0.03077165866675413
313,2023-03-30,28.21,28.85,28.16,28.81,1883527.0,0.026733917127731655,0.02104602408253209,-0.050179535702412625
314,2023-03-31,28.85,28.93,28.37,28.52,2740049.0,-0.010116953550341812,-0.011504397408013123,-0.010929070532190277
315,2023-04-03,28.72,29.73,28.6,29.05,2279900.0,0.018412887751825036,0.011424739117896987,-0.006908490343811913
316,2023-04-04,29.44,29.54,28.82,28.89,1244435.0,-0.00552296881977643,-0.018858779382531665,-0.005901770298120557
317,2023-04-05,28.9,28.95,28.47,28.64,1733283.0,-0.008691172385699275,-0.009037253025941716,0.02754995176823094
318,2023-04-06,28.64,28.86,28.31,28.67,924027.0,0.001046937802833714,0.001046937802833714,0.007990315223108002
319,2023-04-11,29.0,29.34,28.65,29.25,3423787.0,0.02002829378258708,0.008583743691391366,-0.021075231585420795
320,2023-04-12,29.23,30.13,28.95,30.0,4589572.0,0.025317807984289953,0.026001802539000973,-0.03390155167568132
321,2023-04-13,30.0,31.04,29.8,30.83,3950019.0,0.027290860235903658,0.027290860235903658,-0.05329266277490463
322,2023-04-14,31.06,31.58,30.72,31.29,2623137.0,0.014810315782731731,0.007377739960249929,-0.04210117601863539
323,2023-04-17,31.5,31.79,31.24,31.4,1802433.0,0.003509335233416788,-0.0031796529173795385,-0.010887075193666718
324,2023-04-18,31.4,32.74,31.2,32.35,2574482.0,0.029806128032701995,0.029806128032701995,-0.026626475115322457
325,2023-04-19,32.12,32.78,31.2,32.47,3076276.0,0.003702565167845062,0.010837697036193639,-0.03350869320054706
326,2023-04-20,32.49,33.0,32.33,32.63,2540283.0,0.00491552449047461,0.004299760924220131,-0.01575322152666825
327,2023-04-21,32.54,32.68,32.09,32.58,1481183.0,-0.0015335074313300723,0.001228501383007341,-0.0027662534928900584
328,2023-04-24,32.58,32.93,32.24,32.73,1272226.0,0.004593485339190018,0.004593485339190018,-0.005821986722197359
329,2023-04-25,32.64,32.65,31.91,32.11,1731389.0,-0.01912458041166687,-0.016371021994483925,0.014531095072476852
330,2023-04-26,32.0,32.17,31.0,31.79,2952175.0,-0.010015733178711184,-0.006584127877015344,0.02638675517319511
331,2023-04-27,31.79,32.7,31.79,32.54,2517377.0,0.023318326868180694,0.023318326868180694,-0.01673419899116535
332,2023-04-28,32.55,32.64,31.92,32.07,2882031.0,-0.014549088085828554,-0.01485635494951465,-0.00876923878235214
333,2023-05-02,32.1,32.62,31.62,31.62,2362885.0,-0.014131181923737302,-0.015066198354644289,0.02898753687325195
334,2023-05-04,31.78,32.02,30.32,30.37,4125370.0,-0.040334552723668704,-0.04538188205091265,0.05540075107831299
335,2023-05-05,30.59,31.25,30.36,31.13,1904679.0,0.02471670539585924,0.01749882629070454,0.020665176655053408
336,2023-05-08,31.14,31.7,31.1,31.27,1044271.0,0.004487187016233296,0.0041660050638974155,-0.021986013306937835
337,2023-05-09,31.18,31.23,30.82,31.12,1266344.0,-0.004808472159559152,-0.001926164319439927,0.0006424670956617362
338,2023-05-10,31.26,31.75,30.88,31.18,1514286.0,0.001926164319439927,-0.002562461363699864,0.0
339,2023-05-11,31.33,31.56,30.9,31.0,1744213.0,-0.0057896591444843715,-0.010588900478953889,0.008352120508184235
340,2023-05-12,31.29,31.96,31.1,31.35,2031857.0,0.011227062593783366,0.0019157093981387874,-0.0006381621148294769
341,2023-05-15,31.63,31.67,31.06,31.37,1499950.0,0.0006377551236571577,-0.008254015114970592,-0.002553464521795945
342,2023-05-16,31.29,31.78,31.12,31.63,1025150.0,0.008254015114970592,0.010807479636766537,0.0
343,2023-05-17,31.33,31.84,31.14,31.67,1377370.0,0.0012638232329909016,0.010793755586448128,-0.012071302869757439
344,2023-05-18,32.0,32.62,31.84,32.23,2000237.0,0.017527835276798243,0.007161793027619989,-0.02832159086324637
345,2023-05-19,32.4,33.25,32.35,33.25,2484175.0,0.031157071274516834,0.025896344303579788,-0.038318864302136824
346,2023-05-22,33.0,33.71,32.94,33.52,2483141.0,0.008087508512018893,0.01563471414740203,-0.03398385281559868
347,2023-05-23,33.44,33.95,33.38,33.74,1228129.0,0.006541801503940015,0.008931288901321555,-0.022176515651342044
348,2023-05-24,33.55,33.63,32.55,32.63,1667820.0,-0.03345196651259297,-0.02780475281246142,0.024520677611271413
349,2023-05-25,32.54,33.33,32.4,32.97,1471457.0,0.010365946478410493,0.013127955292747906,0.017438806334050927
350,2023-05-26,33.15,34.09,33.01,34.07,2745779.0,0.032819174589235445,0.027374515041003633,-0.04594712988198335
351,2023-05-29,34.07,34.22,33.75,34.08,1027891.0,0.00029347028823956123,0.00029347028823956123,-0.027667985329243194
352,2023-05-30,34.02,34.02,33.13,33.13,1501927.0,-0.028271485649310257,-0.02650937065591119,0.027978015361070696
353,2023-05-31,32.76,32.92,31.91,32.08,4280682.0,-0.03220643331349082,-0.020975475986555026,0.058715803969402014
354,2023-06-01,32.2,32.91,32.02,32.8,1782209.0,0.022195732391784073,0.01846206283973517,-0.0012202564052290477
355,2023-06-02,33.09,34.49,33.0,34.47,2922195.0,0.04966086513867607,0.04085825859525283,-0.06812292797841124
356,2023-06-05,34.47,35.18,34.12,34.3,2231094.0,-0.004944026356879849,-0.004944026356879849,-0.03591423223837298
357,2023-06-06,34.22,35.8,34.22,35.78,3520919.0,0.042243723908679254,0.04457880961652583,-0.037299697551799404
358,2023-06-07,35.7,35.8,34.95,35.32,2163559.0,-0.012939702344814119,-0.010701313049834127,-0.03163910727171171
359,2023-06-09,35.53,36.23,35.39,35.79,2096508.0,0.01321914904217536,0.007291114744998772,-0.002517835992341233
360,2023-06-12,35.79,36.01,35.28,35.34,1863176.0,-0.012653057886383934,-0.012653057886383934,0.0053619431413851615
361,2023-06-13,35.4,35.65,34.73,34.95,1996685.0,-0.011096998211731268,-0.012793351459909452,0.023750056098115202
362,2023-06-14,34.92,35.98,34.92,35.6,3663641.0,0.01842716917816567,0.019285906886583604,-0.005633817718256218
363,2023-06-15,35.2,35.67,34.21,35.67,3958683.0,0.001964361512815316,0.013263916766748984,-0.02125026839939892
364,2023-06-16,35.67,36.3,35.43,36.17,6950418.0,0.013920046593206337,0.013920046593206337,-0.02718396335995532
365,2023-06-19,36.0,36.6,35.72,35.92,1455834.0,-0.006935802530007695,-0.0022246950221109785,-0.006984244063198641
366,2023-06-20,35.85,36.15,35.42,35.53,1641403.0,-0.010916833401063197,-0.008966157012693543,0.013141528423174176
367,2023-06-21,35.5,36.44,35.34,35.97,1923242.0,0.012307847674596584,0.013152561226162263,-0.0033416906619030406
368,2023-06-22,36.2,36.52,35.61,36.23,1278353.0,0.007202247199453282,0.0008283860752600347,-0.020354808425615545
369,2023-06-23,36.0,36.36,35.1,35.26,1716715.0,-0.027138327937261675,-0.020769761486385985,0.02630994186200164
370,2023-06-26,35.25,36.25,35.06,36.0,2237319.0,0.020769761486385985,0.021053409197832273,0.0
371,2023-06-27,36.15,36.2,35.11,35.35,2261167.0,-0.01822054611352808,-0.02237855626219165,-0.0028328630843041935
372,2023-06-28,35.77,36.24,35.24,35.62,2706914.0,0.0076088855189335725,-0.004202275409411094,0.014769670743258079
373,2023-06-29,35.77,36.28,35.52,36.08,2664065.0,0.012831417332907602,0.008629141923496508,-0.008629141923496508
374,2023-06-30,36.37,36.4,35.9,36.15,2054562.0,0.0019382534103504767,-0.006067310394124004,-0.010567395333846985
375,2023-07-03,36.15,37.06,36.0,37.02,2541320.0,0.023781358540578168,0.023781358540578168,-0.017714048146454164
376,2023-07-04,37.0,37.16,36.49,36.51,857167.0,-0.013872111477806204,-0.013331716976678898,-0.009909247062771964
377,2023-07-05,36.3,36.47,35.98,36.0,4328947.0,-0.014067257211435535,-0.008298802814695083,0.027398974188114433
378,2023-07-06,35.89,36.12,35.33,35.76,4009090.0,-0.006688988150796771,-0.003628754854202665,0.014987790965491854
379,2023-07-07,35.76,36.83,35.72,36.65,2218787.0,0.024583478027347283,0.024583478027347283,-0.020954723173144618
380,2023-07-10,36.5,36.82,36.2,36.73,1635592.0,0.002180431498915336,0.006281599243129765,-0.02676390952626262
381,2023-07-11,36.91,37.04,36.55,36.87,2444969.0,0.0038043524144772967,-0.0010843047958539742,-0.010085951657607062
382,2023-07-12,37.08,38.66,37.06,38.58,3134190.0,0.045335795231530085,0.03965626677992873,-0.04425149043567611
383,2023-07-13,38.58,39.15,38.22,39.0,2460250.0,0.010827638652063154,0.010827638652063154,-0.05048390543199188
384,2023-07-14,38.65,39.44,38.64,38.94,1416158.0,-0.001539646185592769,0.007475224910622469,-0.009287992466470385
385,2023-07-17,38.86,39.3,38.72,39.1,1217932.0,0.0041004670472664095,0.006157023042026033,-0.011575691957888878
386,2023-07-18,38.95,40.0,38.42,39.94,1986671.0,0.02125586099634935,0.025099555670911933,-0.027412884038375385
387,2023-07-19,39.94,40.14,39.7,39.89,1309185.0,-0.001252662070354127,-0.001252662070354127,-0.023846893600557806
388,2023-07-20,39.7,39.9,39.37,39.64,1554365.0,-0.006286956455527903,-0.0015124782313575835,0.00753961852588203
389,2023-07-21,39.45,39.8,39.18,39.43,1300382.0,-0.005311761572251328,-0.0005070994023474995,0.006824239803608911
390,2023-07-24,39.01,39.8,39.01,39.8,1135585.0,0.009339964400855827,0.020048888771826867,-0.008832864998508327
391,2023-07-25,39.8,39.8,39.11,39.65,1649970.0,-0.0037759642095349655,-0.0037759642095349655,-0.0162729245622919
392,2023-07-26,39.64,39.78,39.28,39.59,1070660.0,-0.0015143869628175821,-0.0012621483437480485,0.005290351172352548
393,2023-07-27,39.52,40.6,39.52,40.48,1673724.0,0.02223146386117092,0.0240011520995429,-0.02096931551742287
394,2023-07-28,40.14,40.64,40.03,40.52,1235894.0,0.0009876544012725752,0.0094223360122907,-0.024988806500815475
395,2023-07-31,40.48,40.89,40.4,40.66,1569968.0,0.003449128819717817,0.004436783220990392,-0.012871464832008517
396,2023-08-01,40.65,40.65,39.85,40.33,1337009.0,-0.008149199314923639,-0.007903227108542854,0.0037124160939332462
397,2023-08-02,40.0,40.0,39.51,39.54,1608455.0,-0.019782791142806122,-0.011566636371465489,0.027686018251348976
398,2023-08-03,39.32,39.9,39.2,39.78,1502623.0,0.0060514556833553,0.011630978146860205,0.005515180688110188
399,2023-08-04,39.99,40.44,39.85,40.34,871458.0,0.013979259100239894,0.008714109667339098,-0.0256102372471001
400,2023-08-07,39.95,40.25,39.65,39.89,1075913.0,-0.011217866608750793,-0.0015030062949685785,0.0025037569414116945
401,2023-08-08,39.82,39.82,38.87,39.21,3630341.0,-0.017193849613074796,-0.01543748233180997,0.018696855908043375
402,2023-08-09,39.36,39.72,39.02,39.2,1718718.0,-0.00025506950782361315,-0.00407332538763594,0.015692551839633584
403,2023-08-10,39.12,39.9,39.12,39.55,2666129.0,0.008888947417246218,0.01093184904704625,-0.004815622029610278
404,2023-08-11,39.31,39.46,38.72,39.0,1867942.0,-0.014004048084016674,-0.007917293304122719,0.0030721990369704244
405,2023-08-14,38.72,39.21,38.42,38.6,1009126.0,-0.0103093696588612,-0.0031039859375909806,0.01822666296298392
406,2023-08-16,38.08,38.5,36.95,37.13,3219860.0,-0.03882700828179653,-0.025263941734175788,0.04193099421938751
407,2023-08-17,37.0,37.15,36.34,36.6,1650508.0,-0.014377027781668161,-0.010869672236903938,0.03964096951584395
408,2023-08-18,36.3,36.92,36.25,36.77,2070881.0,0.004634054905860108,0.01286455404237552,0.00623561733104383
409,2023-08-21,36.78,37.27,36.6,37.06,1143320.0,0.007855925544033138,0.007584001681038455,-0.020720479586408658
410,2023-08-22,37.22,37.33,36.61,36.71,1480884.0,-0.009489023348470571,-0.013797053705361773,0.0019050216674321163
411,2023-08-23,36.75,37.29,36.53,37.02,1978827.0,0.00840910963660857,0.0073200814865059805,0.005387944068753203
412,2023-08-24,37.42,37.79,37.36,37.4,1546040.0,0.010212397275134677,-0.0005346164254573793,-0.017532478761640657
413,2023-08-25,37.13,37.81,36.9,37.13,1577612.0,-0.007245436231497759,0.0,0.007780052656955139
414,2023-08-28,37.46,38.0,37.13,37.93,1264857.0,0.021317087511818933,0.01246865868486502,-0.021317087511818933
415,2023-08-29,38.04,38.38,37.7,37.88,1438749.0,-0.001319087382929851,-0.004214969359312093,-0.011149571301935168
416,2023-08-30,37.9,38.25,37.76,38.06,1240781.0,0.0047405935501259044,0.004212749779622715,-0.0005256241908138115
417,2023-08-31,38.03,38.32,37.25,37.35,3961301.0,-0.01883095028917703,-0.018042410361341688,0.014618200509554313
418,2023-09-01,37.28,38.04,37.18,37.86,1069106.0,0.013562234202350254,0.015438155963786393,0.0044801761589914335
419,2023-09-04,37.7,38.06,37.4,37.51,1839177.0,-0.009287581687380975,-0.005052530360169172,-0.006150574276405418
420,2023-09-05,37.51,37.84,37.03,37.17,1648007.0,-0.009105579784634887,-0.009105579784634887,0.01415811014480406
421,2023-09-06,37.09,37.1,34.0,35.34,4684858.0,-0.050486517417610344,-0.04833192460994873,0.05959209720224523
422,2023-09-07,35.3,35.58,34.66,35.26,3317554.0,-0.0022662899218266475,-0.0011337869695271507,0.050598214531775376
423,2023-09-08,35.45,35.6,34.77,35.17,1950618.0,-0.002555730483832619,-0.007929806492245284,0.0036895174533597697
424,2023-09-11,35.38,35.6,35.04,35.14,2081650.0,-0.0008533637269403371,-0.006806605972688118,0.008783170219185621
425,2023-09-12,35.1,35.28,34.7,35.26,3254686.0,0.003409094210772956,0.004548046497903968,0.003397511761915162
426,2023-09-13,35.25,35.5,35.03,35.33,2274003.0,0.0019832844013296658,0.0022669321127759545,-0.006531330899233634
427,2023-09-14,35.5,35.68,35.17,35.51,1995909.0,0.005081885583942736,0.0002816504736262715,-0.00734881769671869
428,2023-09-15,35.63,35.93,35.38,35.54,4771090.0,0.0008444757715087015,-0.002529156891239559,-0.001126126245134973
429,2023-09-18,35.42,35.74,34.58,34.69,2011072.0,-0.02420736174484661,-0.020825171373028972,0.02673651863608617
430,2023-09-19,34.64,35.28,34.55,35.14,2365910.0,0.012888621777292553,0.014330999064716465,0.00793654959573642
431,2023-09-20,35.07,35.8,34.93,35.63,2584907.0,0.013847896858793618,0.01584191546565794,-0.028178895923510083
432,2023-09-21,35.3,35.63,34.99,35.28,1869218.0,-0.009871748479154174,-0.0005667328006606631,-0.0059701669865037665
433,2023-09-22,34.95,35.21,34.45,34.59,1889014.0,-0.019751608189512826,-0.010353845730741718,0.02031834099017349
434,2023-09-25,34.46,34.77,33.89,33.89,2715333.0,-0.020444637330117477,-0.016679245480823557,0.030798483060859194
435,2023-09-26,33.83,35.0,33.59,34.77,1923115.0,0.025634960400810147,0.02740696322715319,-0.00895571491998659
436,2023-09-27,34.93,34.93,33.95,34.01,1363674.0,-0.02210034700066643,-0.026691459799636608,-0.00530661622648676
437,2023-09-28,33.91,34.09,33.53,33.96,2370806.0,-0.0014712375759571295,0.0014734053055995844,0.028162697375593737
438,2023-09-29,34.35,34.98,33.97,34.72,3399302.0,0.02213252834900281,0.010713871123791296,-0.023605933654602396
439,2023-10-02,34.59,34.67,33.68,33.76,1839867.0,-0.028039220064393078,-0.024287953221321157,0.01732534894060178
440,2023-10-03,33.76,34.27,33.46,33.88,2096839.0,0.0035482000560973503,0.0035482000560973503,0.020739753165223807
441,2023-10-04,33.68,35.77,33.42,34.57,3523985.0,0.020161384149679495,0.026082064559407314,-0.023709584205776846
442,2023-10-05,35.0,35.0,34.36,34.79,1830926.0,0.006343735230317282,-0.006018072325562951,-0.032425799789724596
443,2023-10-06,34.89,37.09,34.89,36.3,3519008.0,0.042487752106954435,0.03961748607212234,-0.036469679781391484
444,2023-10-09,36.0,37.21,35.51,36.7,2732108.0,0.010959013789719751,0.019257816604414835,-0.050576499861842095
445,2023-10-10,37.05,38.64,37.05,38.4,3415190.0,0.045280704533156246,0.03578910785158529,-0.06453852113757108
